_1,_2
"Row(_1='11995', _2='10781')",36.15
"Row(_1='14696', _2='12945')",32.64
"Row(_1='13198', _2='11433')",2913350.2852999982
"Row(_1='12884', _2='10397')",42827.60420000003
"Row(_1='13244', _2='13342')",1340549.6651
"Row(_1='11433', _2='14570')",48501.44960000001
"Row(_1='10728', _2='10397')",11781.180000000004
"Row(_1='10693', _2='13198')",1798546.3535000002
"Row(_1='12954', _2='14321')",146.826
"Row(_1='11433', _2='14831')",254436.40190000003
"Row(_1='12191', _2='12992')",413250.4120000004
"Row(_1='12892', _2='11413')",2214.3600000000006
"Row(_1='15096', _2='14492')",897.5969
"Row(_1='13204', _2='14730')",597033.5510000002
"Row(_1='14576', _2='12397')",42.825
"Row(_1='14492', _2='14193')",86.0472
"Row(_1='12954', _2='11618')",136.278
"Row(_1='13303', _2='13930')",5213015.881400001
"Row(_1='10397', _2='14711')",15571.574999999999
"Row(_1='10821', _2='14869')",1517467.1469
"Row(_1='14869', _2='14794')",924780.1290000001
"Row(_1='12335', _2='11433')",39096.03500000002
"Row(_1='11292', _2='13388')",852.355
"Row(_1='15016', _2='14027')",3721.1277
"Row(_1='14107', _2='11041')",30387.981600000014
"Row(_1='14986', _2='11042')",63247.443899999955
"Row(_1='12266', _2='11982')",430681.0490999998
"Row(_1='10397', _2='12007')",664042.1479999999
"Row(_1='14107', _2='10279')",10056.910000000002
"Row(_1='14893', _2='13476')",40.66
"Row(_1='10693', _2='11278')",700992.2190000002
"Row(_1='11193', _2='11697')",1788335.7364999999
"Row(_1='14492', _2='14747')",177863.55009999996
"Row(_1='14842', _2='11298')",434517.5449999996
"Row(_1='11298', _2='12441')",199601.96339999995
"Row(_1='13367', _2='13502')",40.36
"Row(_1='13424', _2='13891')",46.791
"Row(_1='14771', _2='14747')",15490638.226999978
"Row(_1='12945', _2='11146')",43.31
"Row(_1='14193', _2='11049')",43.9569
"Row(_1='14730', _2='14771')",186.822
"Row(_1='13487', _2='14122')",1249499.0864999976
"Row(_1='12889', _2='14492')",525506.9165000004
"Row(_1='11259', _2='13244')",287759.04750000016
"Row(_1='10994', _2='11697')",76859.18320000004
"Row(_1='14057', _2='14869')",5020696.909599993
"Row(_1='14869', _2='12191')",10576.848099999997
"Row(_1='11298', _2='14869')",4869126.651699999
"Row(_1='10299', _2='10245')",176461.2891000001
"Row(_1='15304', _2='13296')",846081.0302999993
"Row(_1='10279', _2='10140')",251042.22780000005
"Row(_1='12478', _2='14307')",37191.213599999995
"Row(_1='13486', _2='15389')",145.64499999999998
"Row(_1='13485', _2='11057')",4461.13
