_1,_2,_3,_4
2017,2,23,15681
2006,2,9,19491
2007,3,8,21061
2009,10,27,17048
2018,9,28,20972
2020,7,18,11583
1998,10,29,14902
2012,11,17,13938
2013,10,14,18106
2015,4,16,16520
2018,3,29,20470
1996,10,27,13868
1998,12,28,14545
2009,4,8,18208
2010,11,9,17489
2010,7,16,18951
2003,6,13,18027
2013,4,19,18145
2015,2,17,15183
2004,1,26,17395
2005,12,7,17694
2016,12,1,15474
2018,10,24,20371
2019,7,2,19662
1996,5,5,13888
1998,7,31,15092
2008,4,13,19442
2009,9,12,13748
2010,2,4,17627
1999,6,4,15274
2001,5,17,17319
2001,9,6,17279
2011,11,3,17158
2012,4,14,14222
2013,1,13,15795
2014,6,4,16569
2004,12,18,17280
2005,5,6,20449
2015,7,3,14558
1996,12,24,13249
2007,11,28,20548
1999,3,16,15042
2002,8,28,15208
2004,10,17,19327
2016,5,20,16214
2016,9,27,15404
2005,7,29,20661
2007,1,27,17009
2008,1,15,19167
2019,6,23,20657
1999,5,24,14490
1999,9,23,15557
2007,4,24,19654
2010,3,21,17177
2011,2,10,16687
2002,7,24,15152
2013,12,23,16989
2005,4,27,20109
2007,2,25,17537
2017,5,15,16381
2017,9,12,14174
2018,6,3,19928
2019,11,9,16768
1996,1,2,13781
1997,8,14,15227
1998,11,12,14971
1999,10,5,15554
2011,7,10,17403
2002,2,28,14687
2012,12,2,15698
2013,9,1,12998
2015,11,10,15913
2000,4,25,15588
2000,8,2,15101
2005,1,21,38034
2008,2,24,19182
1996,8,19,14993
1997,5,14,15035
2007,7,11,20685
2011,5,25,15849
2003,1,22,17810
2005,11,28,19644
2013,6,19,18948
2000,11,30,15699
2000,7,31,15109
2008,5,28,20172
2009,8,5,18886
2019,10,8,20710
1997,7,21,15069
1999,1,19,14693
2011,10,30,15821
1997,10,30,14971
2000,1,19,14672
2001,12,12,14110
2002,3,13,14709
2003,2,2,16806
2014,11,26,16511
2006,11,12,18998
2006,7,13,20410
2008,8,16,17669
2018,2,6,18046
2019,3,5,19870
1997,4,3,15002
1999,2,1,14653
2009,5,23,14860
2002,10,8,14573
2003,7,18,18391
2012,8,5,17266
2013,5,4,14469
2014,2,27,16375
2000,12,5,15640
2009,3,27,18174
2019,4,23,20215
1997,1,29,14739
2014,4,30,15746
2020,7,28,10455
2003,5,17,14949
2014,1,25,11909
2017,4,26,15788
2017,8,21,16693
2008,9,1,18451
2009,12,6,16773
2010,7,14,18670
2012,1,8,15281
2000,5,8,15388
2003,6,7,15295
2004,5,11,19137
2004,9,4,15419
2014,3,14,16939
2015,2,11,15471
2007,6,6,20741
2018,10,2,19651
2020,8,31,12488
1997,12,7,13976
1998,7,5,14296
2010,2,14,16425
2011,3,13,16673
2001,5,31,17155
2001,9,28,14401
2003,11,25,18536
2013,1,11,17140
2014,6,14,14390
1998,9,26,12949
2006,2,19,18158
2018,9,22,16014
1996,12,18,14591
2001,3,19,17189
2004,10,31,19068
2004,6,28,19847
2006,4,22,17268
2016,5,10,15864
2016,9,17,12350
2018,3,19,20422
1996,10,17,14625
1998,12,26,13045
2007,1,29,20407
2008,1,5,17535
2009,4,2,18055
2010,11,15,18046
2020,9,10,11151
1999,5,18,14573
1999,9,9,14953
2011,2,4,15089
2012,9,20,17384
2013,4,13,14795
2002,7,6,13655
2005,12,1,18943
2016,12,11,13472
2017,1,6,14065
1996,5,3,14709
2006,3,6,19862
2007,2,3,16802
2009,9,18,18062
2018,6,13,21304
2019,11,15,21562
1998,11,10,14179
1999,10,15,15162
1999,6,14,15143
2012,4,8,15927
2002,2,22,14726
2004,12,28,19674
2015,11,16,16222
2015,7,25,14787
2005,1,19,37540
2007,11,26,20814
2010,4,25,17023
2010,8,16,18635
1996,8,21,14945
2002,8,26,15280
2013,3,26,18016
2005,11,22,19537
2005,7,23,18407
2013,6,25,18564
2019,6,9,20064
1996,6,20,14845
1998,4,14,14893
2000,11,24,12217
2008,5,2,19809
2010,3,27,15470
1999,1,21,14593
2001,4,10,16933
2001,8,5,16949
2011,10,24,16950
2013,12,17,16161
2000,1,25,11017
2003,2,12,17919
2005,4,5,19860
2005,8,10,20548
2017,9,2,11891
1996,1,24,14297
2006,11,10,19837
2007,10,15,20449
2008,8,26,19385
2019,3,27,20656
1999,2,27,13081
2016,6,21,16299
2000,4,19,15305
2000,8,28,15686
2002,10,18,14591
2014,2,21,15660
2019,9,22,20656
1999,8,24,15259
2007,7,17,21262
2009,3,21,15458
2011,5,19,17461
2011,9,28,16280
2019,4,29,21000
1997,1,27,14169
2002,4,17,14844
2003,1,16,18078
2014,4,20,15347
2005,3,18,20247
2017,4,28,16293
2017,8,31,15589
2019,10,2,20719
1997,7,31,14821
2009,12,8,15780
2011,6,1,16992
2001,12,6,14300
2002,3,3,13862
2012,1,14,12925
2013,8,10,16305
2015,10,1,16541
2000,5,14,14797
2000,9,13,15597
2004,5,1,16871
2006,7,3,17834
1996,9,4,14829
1997,4,29,14990
2020,4,26,5004
2020,8,17,12526
2003,12,26,17707
2011,3,19,14879
2012,8,15,17395
2013,5,10,18305
2017,7,24,16872
2000,12,15,15040
2008,6,13,20485
2017,2,27,15686
2020,2,25,20333
1998,9,20,14016
2001,3,29,17168
2003,5,27,17819
2014,8,19,16126
2006,4,28,20022
2006,8,29,19401
2008,9,15,18126
2017,12,8,14400
2018,3,9,20500
2019,2,6,18679
1996,10,15,14833
1997,3,10,14912
2009,4,4,14970
2010,11,5,18276
2010,7,4,14221
2003,6,25,18292
2012,9,26,16884
2013,4,7,17677
2014,3,4,15413
2015,2,13,16419
2004,1,6,18520
2016,12,13,14751
2017,1,12,15275
2018,10,4,21078
1996,5,9,14040
1997,12,1,14983
1998,7,11,13580
2009,9,24,17950
1999,6,8,15153
2001,9,18,13751
2012,4,18,17010
2014,6,16,17157
2009,7,16,19146
2015,7,31,17188
2007,11,16,21032
2012,2,17,17212
2002,8,16,15090
2003,9,6,15349
2004,10,5,19758
2004,6,18,19920
2016,9,15,16009
2005,7,17,19469
2007,1,23,19875
2008,1,3,20449
2018,11,21,21192
2019,6,3,21358
2020,5,15,5655
1998,4,4,13123
1999,5,12,14837
1999,9,3,15747
2010,3,1,17921
2001,4,12,16876
2001,8,15,17478
2002,7,12,15306
2013,12,27,18116
2014,7,1,16133
2005,4,15,20383
2005,8,12,20732
2006,3,12,18508
2007,2,5,20128
2018,6,23,18326
1996,1,30,14189
1998,11,16,14822
2013,9,21,13465
2015,11,30,16888
2016,10,24,15888
2016,6,19,16154
1996,11,26,14859
2000,4,21,14581
2000,8,22,15629
2008,2,20,20338
2010,8,30,18499
1996,8,31,12636
1999,4,29,15119
1999,8,30,15443
2001,7,8,16897
2007,7,23,21230
2011,5,21,14134
2011,9,22,17143
2013,3,28,18656
2002,4,23,14901
2003,1,10,18236
2004,2,9,19240
2005,11,8,18966
1996,6,26,14872
2007,9,19,20439
2008,5,8,20359
2019,10,28,20551
1997,7,25,15239
1998,8,3,15004
1999,1,31,13944
2011,10,2,16094
2011,6,11,15436
2012,5,7,17386
2000,1,7,15453
2002,3,25,14751
2008,11,25,18517
2013,8,12,18803
2014,11,14,16498
2015,10,11,15731
2015,6,2,16539
2007,10,1,20946
2019,3,17,20253
1996,9,10,14643
1997,4,23,14820
2002,10,20,13990
2005,10,25,18117
2013,5,16,18549
2017,11,27,16563
2017,7,18,16940
2019,9,16,21295
2000,12,17,14038
2008,6,11,20421
2009,3,15,17574
2020,2,23,20384
2014,4,18,16567
2000,2,16,15265
2003,5,29,17859
2005,3,20,19320
2016,1,1,12954
2017,4,6,14402
2017,8,25,16735
1996,2,1,13913
2006,8,19,18205
2008,9,21,17604
2010,7,2,18712
2012,1,4,16081
2000,5,4,15472
2000,9,11,14625
2002,11,5,14136
2003,6,19,18410
2014,3,2,14000
2015,2,7,12179
2018,10,14,19899
2020,4,20,5091
1997,12,11,14772
2003,12,16,18141
2011,3,25,17436
2006,1,26,19341
2014,6,26,17053
1998,9,14,13579
2009,7,26,18026
2001,3,7,17099
2014,8,25,16365
2004,10,3,19257
2004,6,8,19376
2006,4,26,19770
2016,5,6,16088
2016,9,5,15141
2017,12,2,12092
2018,3,15,20533
1996,10,5,13347
1997,3,12,15067
1998,12,14,14914
2007,1,9,19909
2009,4,30,18416
2020,5,5,4703
2020,9,6,10398
1999,5,6,14884
1999,9,5,12490
2013,4,1,18453
2002,7,10,15133
2004,1,12,19184
2017,1,18,14656
2006,3,10,19953
2007,2,15,19777
2009,9,30,17413
2018,6,17,20444
1998,11,30,14973
2012,4,28,14124
2013,9,19,17504
2015,7,21,17025
2018,12,25,15676
1996,11,28,11468
1998,1,18,13845
2009,11,5,17973
2010,4,21,17862
2010,8,4,18640
2001,11,11,13694
2001,7,2,16867
2002,8,14,15136
2013,3,22,18673
2014,12,4,15898
2004,2,7,16526
2005,11,2,19425
2005,7,11,20283
2006,12,14,19190
2018,11,27,19596
2019,6,5,20798
1998,4,2,14753
2007,9,21,20891
2008,5,14,19982
2010,3,7,17039
2020,1,2,20494
1999,1,1,12640
2001,4,22,16431
2001,8,9,17356
2011,10,12,16434
2012,5,13,16342
2013,12,5,16422
2014,7,7,17211
2016,3,31,15930
2000,1,13,14910
2005,4,9,17542
2008,11,19,18074
2015,6,12,17152
1996,1,20,12605
2007,10,27,17043
2019,3,23,17647
1999,2,23,14894
2002,9,27,14788
2004,11,22,19423
2016,10,30,14612
2016,6,25,14346
2000,8,16,15691
2002,10,30,14536
2005,6,30,20332
2008,2,10,18438
2017,11,21,15710
2019,9,26,21435
1999,4,27,15136
1999,8,20,15406
2007,7,29,19422
2009,3,9,18305
2011,5,15,16381
2011,9,16,17082
2002,4,29,14910
2003,1,4,15903
2013,11,18,17837
2014,4,8,16127
2015,9,15,15538
2005,3,30,19934
2017,4,8,13028
2017,8,3,16373
2019,10,22,20647
1996,2,15,14614
1997,7,3,15259
1998,8,9,14493
2011,6,13,18058
2002,3,31,13802
2013,8,6,18868
2015,10,13,16081
2000,5,26,15496
2000,9,1,15777
2008,3,23,19309
1996,9,16,14721
1997,4,17,15070
2011,4,26,16557
2003,12,22,18601
2005,10,31,19055
2011,3,31,17351
2013,5,22,17828
2017,7,20,16977
2000,12,27,15472
2006,1,20,19132
2008,6,1,19379
2019,1,14,19661
2020,2,13,20633
1997,6,22,14332
1998,9,8,13649
2000,2,22,15174
2001,3,1,17033
2002,12,9,14264
2003,5,7,17499
2014,8,31,12531
2016,1,15,15191
2006,8,9,20560
2008,9,19,18848
2017,12,4,15388
2018,3,5,19701
2019,2,10,18120
1996,10,3,14835
1997,3,6,14741
2009,4,16,18539
2002,11,11,14362
2003,6,21,16010
2012,9,6,17412
2014,3,24,16895
2009,2,24,17747
2017,1,24,14452
1997,12,21,14006
2012,7,27,18089
2014,5,25,12947
2003,4,18,18112
2014,6,28,14663
2008,10,4,14468
2009,7,28,18953
2018,12,31,16716
1998,1,28,14447
2010,4,11,17211
2011,1,6,16551
2012,2,5,15261
2000,6,5,15622
2001,11,5,14303
2002,8,4,14654
2003,9,10,17708
2004,10,9,17136
2004,6,14,19741
2016,9,3,11630
2005,7,5,20383
2006,12,4,20018
2007,1,3,20865
2018,11,1,19805
2020,5,3,5661
2020,9,28,11095
1997,11,2,14014
1998,4,24,14922
2010,3,13,14305
2001,4,24,17271
2001,8,19,16990
2013,12,15,15927
2014,7,13,16508
2018,5,30,20160
2006,3,16,19744
2018,6,27,21339
2001,2,16,17033
2004,11,24,19812
2004,7,19,20372
2006,5,17,19621
2016,10,20,16123
2016,6,7,16144
1996,11,22,14834
2007,12,29,18593
2009,11,15,16887
2010,8,2,18931
1999,4,17,13159
1999,8,10,15406
2001,7,4,15317
2011,5,1,16328
2011,9,10,13347
2012,10,9,16562
2013,3,8,17956
2014,12,2,15458
2002,4,3,14742
2004,2,29,18605
2005,11,4,19745
2015,5,10,14787
2015,9,1,16158
1996,6,6,14715
2018,7,14,18503
2019,10,16,20861
2020,1,8,19552
1997,7,13,14625
1998,8,15,13695
1999,1,11,14107
2012,5,11,17498
2016,3,25,15953
2000,1,11,15147
2002,3,21,14844
2008,11,13,18362
2013,8,24,15028
2015,10,23,15921
2015,6,22,16742
2007,10,29,20895
2010,5,22,14958
2010,9,23,18269
1996,9,22,14020
2002,9,29,14066
2013,2,25,17578
2005,10,21,19816
2005,6,20,20588
2013,5,28,18244
2017,11,15,15664
2017,7,14,16802
2019,9,4,19027
1996,7,11,14945
1998,5,9,12946
2000,12,29,15355
2009,3,3,17744
2020,2,11,19101
2013,11,20,17515
2014,4,6,15796
2000,2,28,15513
2002,12,15,13465
2003,5,9,17849
2008,12,26,17220
2016,1,21,15134
2017,8,13,16547
1996,2,21,13708
2006,8,15,20231
2007,5,2,20526
2008,9,25,18737
2019,2,20,18081
2016,7,18,16503
2000,5,16,15493
2002,11,17,13622
2008,3,17,20356
2014,3,22,14217
2019,8,21,20702
1999,11,21,14768
2009,2,22,17079
2011,4,16,14100
2011,8,31,16904
1997,12,31,13370
2002,5,14,14802
2003,12,12,18311
2014,5,19,16919
2005,2,17,20157
2006,1,14,15797
2019,1,8,18579
1997,6,28,13859
1998,9,2,13476
2009,7,6,19202
2010,12,5,16769
2001,3,11,16496
2012,2,3,16006
2013,7,7,17869
2014,8,5,17203
2000,10,8,15077
2000,6,3,13730
2004,6,4,19735
2006,4,14,20054
2017,12,30,14730
1997,3,24,14981
2007,1,5,20273
2020,5,25,6068
2020,9,18,11194
2012,9,12,16937
2017,6,27,16829
2008,7,10,20400
2017,1,30,15151
2018,5,24,20914
2020,3,30,9685
1998,2,26,14822
2006,3,30,19989
2012,7,21,15650
2003,4,24,18088
2014,9,12,16459
2006,5,27,16800
2006,9,18,20049
2008,10,10,18795
2017,3,5,14849
2018,12,21,20784
2019,5,3,21021
1996,11,8,14512
1997,2,9,14061
1998,1,6,13911
2009,11,9,17729
2010,4,1,18247
2010,8,8,18066
2001,7,30,17332
2002,8,2,15121
2003,9,20,15155
2012,10,7,16510
2013,3,2,14897
2014,12,8,15765
2004,2,27,19526
2006,12,2,16317
2018,11,7,19728
1996,6,12,14569
1997,11,4,14869
1998,4,22,14859
2007,9,1,17054
2020,1,14,18910
1999,1,13,14053
2001,8,29,17536
2004,8,30,20174
2012,5,17,17640
2013,12,9,15824
2014,7,19,14666
2016,3,19,13515
2008,11,7,18544
2009,6,19,18245
2015,6,16,16273
2007,10,23,20156
2010,5,16,17426
2012,3,22,17624
2002,9,23,14696
2003,8,5,17958
2004,11,2,19618
2004,7,29,20227
2015,12,17,16458
2016,10,10,16136
2016,6,13,16411
2005,6,18,18460
2007,12,27,20547
2008,2,6,17514
2017,11,9,16107
2018,8,8,20334
2019,9,14,16765
2020,6,10,6683
1998,5,3,14067
1999,4,15,15097
2011,9,4,13247
2002,4,9,14853
2013,11,30,16709
2015,5,4,16760
2015,9,27,15768
2005,3,10,20109
2010,10,27,16904
2018,7,20,21646
1996,2,19,14510
1998,8,21,15173
2013,8,18,17914
2015,10,25,15620
2016,11,23,16264
2016,7,20,16135
1996,4,23,14531
2000,5,22,15496
2000,9,21,15636
2008,3,27,19997
2010,9,25,14542
1996,9,28,13258
1999,11,19,15576
1999,7,24,13354
2001,6,11,17165
2011,4,22,17195
2011,8,21,16336
2002,5,8,14678
2003,12,2,18419
2004,3,14,18748
2005,10,11,19108
1996,7,5,12372
2006,1,8,18506
2007,8,16,21039
2008,6,21,17970
2019,1,2,20170
2020,2,1,15686
1997,6,26,14800
2010,12,11,13564
2012,6,2,14091
2000,2,2,15297
2002,12,5,12724
2008,12,28,17388
2013,7,1,17901
2014,8,11,17067
2015,1,7,15234
2016,1,19,14418
2006,8,5,18224
2007,5,12,17832
2017,12,16,12485
1997,3,18,14855
2002,11,23,12424
2005,9,20,18876
2017,10,24,15109
2017,6,17,14332
2019,8,19,21405
1997,9,30,14904
2008,7,12,17978
2009,2,12,17903
2020,3,16,21611
1997,12,25,12372
2011,12,18,15891
2012,7,15,17201
2014,5,21,16624
2000,3,15,15504
2003,4,30,17259
2005,2,23,19920
2016,2,4,15207
1996,3,6,14065
2006,9,28,19933
2008,10,16,18730
2009,7,8,19047
2018,12,11,18835
2019,5,5,20198
1999,12,1,15431
2010,4,7,17716
2011,1,10,13942
2012,2,9,16548
2000,10,14,13870
2000,6,9,15706
2001,11,25,13834
2003,9,30,17775
2006,12,24,16829
2018,11,13,20013
2020,5,23,5155
1997,11,14,14371
2003,3,26,18550
2004,4,25,18751
2014,7,25,17351
2018,5,18,20737
2019,12,8,20188
1998,2,20,14958
2009,6,25,18934
2001,2,4,16317
2012,3,24,14678
2014,9,6,12106
2004,11,4,20086
2004,7,7,19541
2006,5,29,18634
2016,6,11,14278
2017,3,15,15448
1996,11,2,13237
1997,2,15,13251
2007,12,17,20165
2009,11,19,17873
1999,4,5,15180
1999,8,6,15551
2001,7,16,17491
2012,10,29,12527
2013,3,4,18128
2014,12,22,15940
2002,4,15,14772
2004,2,17,19453
2015,5,30,13240
2015,9,29,15767
2007,9,11,19842
2010,10,29,18407
2010,6,30,18820
2018,7,18,21500
2020,1,20,20190
1998,8,27,15002
2004,8,16,20484
2012,5,31,17371
2015,3,29,16040
2016,3,13,15187
2008,11,1,14513
2013,8,20,18026
2015,6,26,17188
2018,1,23,35876
1996,4,17,14703
1998,6,23,14630
2009,10,6,16988
2010,5,26,17739
2010,9,3,18469
2001,10,8,14415
2001,6,1,17238
2002,9,9,14759
2003,8,3,16957
2013,2,21,17161
2015,12,31,13077
2005,10,1,16311
2005,6,8,20032
2017,11,3,15686
2018,8,6,21618
2019,9,8,20484
1996,7,31,14726
1998,5,5,14519
2007,8,22,20835
2008,6,19,20504
2012,6,8,18112
2016,4,26,15554
2000,2,8,15249
2002,12,27,14381
2005,3,12,17499
2008,12,22,17665
2015,1,9,15504
2016,1,25,14197
2019,7,31,21080
1996,2,25,13967
2007,5,22,20418
2019,2,24,18303
2002,6,22,13645
2016,11,17,16033
2016,7,30,13954
2000,9,19,15384
2002,11,29,10752
2005,5,27,20393
2007,3,21,20440
2008,3,5,20044
2017,10,22,15427
2019,8,25,21006
1997,9,20,13044
1999,11,25,11487
1999,7,30,15112
2009,2,10,16992
2010,1,15,17736
2011,4,12,16804
2011,8,19,17344
2002,5,2,14601
2013,10,17,18225
2014,5,15,16590
2015,8,12,16955
2006,1,2,19156
2018,4,5,20460
2019,1,28,18435
1996,3,8,14181
2010,12,17,18260
2013,7,11,18594
2000,10,4,15432
2000,6,23,15717
2008,4,18,20565
1997,3,20,15097
2011,7,23,15498
2003,3,16,17362
2005,9,18,18676
2017,6,23,16924
2006,10,26,19571
2006,6,17,17772
2008,7,6,19721
2018,5,12,16281
2019,12,14,16079
2020,3,10,20778
1997,5,19,14797
1998,2,14,13056
1999,3,13,13171
2011,12,24,13044
2012,7,9,18027
2000,3,9,15571
2001,2,2,17124
2002,1,7,14173
2003,4,4,17692
2016,2,10,14805
2006,5,7,19011
2006,9,6,19551
2008,10,22,18168
2017,3,9,16278
2018,12,1,15385
2019,5,15,20802
1996,11,4,14853
1997,2,5,14894
1998,1,10,12971
1999,12,15,15229
2003,10,29,17941
2009,11,29,18457
2011,1,20,16446
2001,11,19,14212
2003,9,24,17791
2012,10,27,13506
2014,12,28,15700
2006,12,22,19502
2009,1,29,17539
1997,11,16,14121
2007,9,13,20873
2012,12,31,14066
2014,10,20,16622
2020,1,26,19857
2003,7,15,18232
2004,4,19,19750
2004,8,10,20058
2014,7,31,17377
2015,3,27,16878
2016,3,7,15727
1998,6,25,14880
2010,5,4,17587
2012,3,2,17020
2000,7,2,13829
2001,10,6,12802
2002,9,3,15016
2003,8,9,16078
2004,11,14,19164
2004,7,1,20224
2014,1,4,13272
2015,12,5,12123
2016,10,6,15160
2005,6,6,19386
2007,12,15,16721
2018,8,28,19753
2020,6,6,6233
1997,10,1,14862
1998,5,31,13542
1999,4,3,12548
2013,11,10,16875
2015,5,24,13107
2015,9,23,15920
2016,8,29,16035
2018,2,27,19301
2010,10,23,14372
2010,6,24,18546
2018,7,24,20662
2001,1,21,15446
2016,11,27,16948
2018,1,25,38718
1996,4,27,13052
2007,3,19,21073
2008,3,15,17037
2009,10,12,17731
2010,9,5,14197
1999,11,7,14721
1999,7,20,15277
2001,6,7,17293
2011,4,2,14395
2011,8,9,17861
2012,11,14,16779
2013,2,11,16764
2002,5,28,14840
2004,3,26,19754
2005,10,7,19536
2015,4,9,15914
2015,8,2,16388
1996,7,25,14873
2007,8,28,20710
2018,4,11,20256
2019,1,22,17395
1997,6,14,13827
2010,12,23,18416
2012,6,14,18049
2016,4,28,16047
2000,2,14,14888
2002,12,17,14083
2005,12,28,19119
2008,12,8,17977
2013,7,21,18174
2015,1,19,15762
2019,7,21,21231
2007,5,16,20401
2010,2,19,18134
2002,6,16,14707
2013,1,20,14930
2005,5,17,19959
2005,9,24,15084
2017,10,12,16200
2017,6,13,16734
2019,8,7,20284
1996,12,15,14029
1997,9,18,14917
1998,10,4,14129
2008,7,24,20311
2010,1,1,14988
2020,3,12,21880
1999,3,11,15108
2011,12,30,16786
2012,7,3,16443
2013,10,23,17604
2014,5,1,16650
2000,3,3,15648
2003,4,10,18039
2005,2,3,19553
2016,2,16,14814
1996,3,18,14620
2007,4,1,19929
2008,10,28,17597
2018,12,7,20344
2019,5,17,21458
1999,12,21,15553
2003,10,23,18373
2011,1,30,15539
2000,10,26,15594
2000,6,29,15563
2008,4,20,19404
2019,11,16,16808
1999,10,18,15637
2009,1,19,17691
2011,11,26,15264
2011,7,29,18058
1997,11,26,15081
2002,2,11,14456
2003,3,22,15639
2012,12,25,12871
2014,10,30,16116
2004,4,13,19460
2005,1,12,36642
2006,10,20,20114
2006,6,11,19352
2018,5,6,19972
2019,12,4,20056
1997,5,25,13143
1998,2,8,13992
2009,6,5,18935
2001,2,8,16844
2002,1,9,14329
2012,3,4,16212
2013,6,4,18137
2014,9,26,14525
2000,11,7,15757
2000,7,4,13946
2004,7,11,19341
2006,5,9,19319
2009,8,26,18344
2017,3,19,15804
1997,2,27,14835
2007,12,5,19522
2020,6,28,8642
2012,10,17,16892
2014,12,26,16114
2017,5,22,16160
2008,8,7,20464
2015,5,18,16596
1998,3,25,14908
2010,10,9,14722
2010,6,18,18579
2001,1,27,14806
2003,7,5,15165
2004,8,12,19996
2015,3,17,16282
2016,3,1,14671
2017,2,6,15007
2018,1,3,36872
1996,4,5,14613
1997,1,4,13487
1998,6,3,14716
2009,10,10,14071
2010,5,14,17396
2010,9,15,17837
2001,10,28,13745
2001,6,29,17580
2002,9,5,14860
2003,8,23,16082
2013,2,1,17271
2014,1,14,14686
2015,12,3,16148
2004,3,28,18785
2018,8,26,20109
1996,7,19,14825
1997,10,7,14881
1998,5,17,14001
2007,8,2,21449
2004,5,28,19741
2004,9,29,19630
2012,6,20,18059
2013,11,12,17139
2016,4,22,16114
2016,8,23,15868
2002,12,23,14181
2008,12,2,18005
2009,5,14,18112
2015,1,21,15382
2019,7,19,21810
2007,5,26,17585
2010,2,21,16854
2002,6,26,14856
2016,11,5,12215
2016,7,10,16224
2005,5,23,20264
2007,3,25,20016
2008,3,9,18915
2017,10,10,15656
2018,9,15,15467
2019,8,13,21304
2020,7,5,9998
1996,12,9,14797
1997,9,8,14950
1998,10,14,14971
1999,11,13,13343
1999,7,10,13607
2010,1,27,17118
2011,8,7,17147
2002,5,22,14879
2013,10,29,17287
2015,4,7,16230
2015,8,24,16731
2005,2,9,19308
2008,1,30,19041
2010,11,24,18504
2018,4,17,19648
2019,1,16,18756
1996,3,20,14162
2010,12,29,17670
2005,12,22,19345
2013,7,31,19027
2016,12,18,14125
1996,5,20,14486
2000,10,16,15523
2000,6,27,15145
2008,4,30,20311
1999,10,20,15524
1999,6,23,15224
2001,5,6,16588
2011,11,16,16035
2011,7,27,17996
2013,1,18,17287
2002,2,13,14525
2003,3,12,18532
2004,12,3,19991
2005,9,6,19745
2017,6,3,13147
2006,10,14,16636
2006,6,13,20027
2007,11,13,20494
2008,7,18,20884
2019,12,26,20932
2020,3,6,21494
1997,5,31,13391
1998,2,2,14610
1999,3,1,15016
2011,12,4,15376
2000,3,29,15569
2002,1,19,12233
2013,6,2,17401
2014,9,20,12459
2016,2,22,15487
2006,9,10,19129
2007,4,15,19033
2009,8,20,18549
2017,3,29,16061
2019,5,27,19839
1997,2,17,14905
1999,12,19,14822
2003,10,17,18400
2011,1,24,16488
2005,8,19,20422
2017,5,28,13152
2017,9,29,16259
2019,11,22,21666
1997,8,25,15260
2008,8,1,20704
2009,1,9,17698
1997,11,28,11774
2012,12,19,16819
2014,10,24,16631
2000,4,10,15610
2003,7,3,18496
2004,4,7,19821
2004,8,6,20459
2005,1,10,38796
2015,3,15,15979
2009,6,11,17916
2019,4,6,17106
1998,6,5,14807
2010,5,8,14860
2012,3,14,16804
2000,11,1,15662
2000,7,14,14753
2001,10,26,14460
2003,8,29,18361
2014,1,8,14725
2015,12,9,15738
2007,12,3,20293
2018,8,16,21361
2020,6,18,8023
1997,10,13,14910
2001,12,31,12927
2003,2,21,18309
2004,5,26,19534
2006,7,28,20003
2016,8,17,16319
2018,2,23,19846
1998,3,23,14911
2009,5,4,18290
2010,10,3,17340
2010,6,12,15957
2001,1,1,14854
2012,8,22,17357
2014,2,12,12437
2016,11,15,15366
2016,7,12,16677
2017,2,12,13809
2018,1,5,35786
1996,4,15,14644
1997,1,2,14436
2007,3,7,20687
2009,10,16,18067
2020,7,15,10833
1999,11,11,15590
2001,6,19,17378
2012,11,26,17766
2013,2,7,17057
2002,5,16,14906
2004,3,22,19784
2009,12,17,17874
2015,4,29,16563
2015,8,30,15749
2007,8,8,21177
2010,11,30,17548
2010,7,29,18659
2018,4,23,20550
2004,9,19,18997
2012,6,26,17974
2013,4,28,17586
2015,2,26,15639
2016,4,8,16073
2005,12,16,19143
2007,6,25,20754
2008,12,4,18139
2013,7,25,19114
2015,1,31,11871
2018,10,19,21123
2019,7,9,21839
2020,8,8,11938
1996,5,18,13167
1998,7,20,14846
2009,9,3,18141
2001,5,12,15274
2001,9,13,1441
2002,6,4,14185
2003,11,6,18366
2013,1,24,16998
2004,12,13,19701
2005,5,13,20371
2005,9,12,19616
2006,2,4,15778
2018,9,1,15168
2019,8,11,21454
1996,12,3,14892
1997,9,6,13424
1998,10,8,14993
2007,11,11,19877
2008,7,20,19751
2010,1,29,16653
1999,3,31,15147
2011,12,10,12816
2013,10,3,18071
2016,5,25,15830
2000,3,23,15751
2005,2,15,19230
2008,1,20,18387
2016,2,28,14385
2019,6,24,21667
1996,3,30,13065
1999,9,26,14769
2007,4,21,17839
2011,2,23,16792
2019,5,29,19362
1999,12,25,11949
2002,7,21,14750
2003,10,11,15348
2016,12,20,15346
2000,10,22,15079
2005,4,20,20075
2007,2,18,19414
2017,9,19,15468
2019,11,28,12669
1997,8,19,15051
1999,10,30,13293
1999,6,17,15462
2009,1,15,17410
2011,11,22,16505
2011,7,1,18061
2002,2,7,14430
2003,3,2,17276
2012,12,13,16887
2013,9,12,17358
2014,10,2,15483
2015,11,1,15529
2000,8,13,15144
2004,4,1,19704
2006,10,8,19378
2006,6,7,19660
2019,12,16,20830
1996,8,6,14968
1997,5,5,14955
2002,1,21,14343
2013,6,8,15455
2000,11,11,13953
2000,7,16,14520
2008,5,17,16877
2009,8,14,19253
1997,2,23,14191
2011,6,16,17866
2005,8,21,19530
2017,5,26,16402
2006,11,25,18099
2006,7,18,19816
2008,8,11,20037
2018,2,9,18002
2019,3,8,21047
1997,4,12,13432
1998,3,13,14977
1999,2,10,14183
2010,10,5,17624
2010,6,6,17339
2000,4,12,15511
2001,1,7,16363
2002,10,3,14417
2003,7,25,18579
2014,2,6,15112
2015,3,5,13653
2017,2,10,15247
