origin,dest,passengers
14679,13851,30707.95200000001
15016,11066,852788.5686000005
12264,12884,9392.375000000002
11298,12339,2381742.149699997
14524,14635,1205.5875
13495,14831,2418.003
11577,12397,42.165
14635,11618,3607628.4833000004
15412,11298,596895.5715999996
13232,11292,3999849.8225000002
10685,11298,39481.56140000003
14107,11695,925317.1553999983
11603,11292,713589.7073999991
13891,12892,323964.2799
11193,14908,299274.07380000013
12339,12892,885258.7818999998
14802,13204,5070.997500000001
11433,14679,2209965.8666
15048,11292,5216.0895
11292,11447,725.8549999999998
12982,12758,74771.18889999998
14107,14908,8474712.070099998
12889,14570,5307136.280600004
14814,10423,35.79
11577,11057,427.9499999999999
14524,10792,41.600699999999996
12264,10994,494559.78329999984
14696,14108,40.66
11697,11986,137.952
13204,15016,2589904.2993
14027,11057,3601391.5651000044
13851,10821,423812.4409999997
13476,14831,120.547
13930,14588,43.12
12197,10397,1465286.471699999
13891,14747,2429215.679100002
11097,11292,203885.9514
13796,15016,40084.99270000002
10980,14100,1555.405
15024,14843,844274.6905000006
11298,13851,2348166.8447000016
11298,14100,4217401.7195000015
15016,14635,704023.6733000001
11630,14747,2102755.8473000005
10135,13230,224598.2677999999
12129,13487,185106.92500000002
16218,14262,47.172
14100,14576,395621.43000000005
11002,14893,115.52399999999999
14635,10792,152985.00579999984
11648,11292,399586.78140000027
10279,14107,10157.6585
14027,15016,4006.5428999999995
13367,15016,5059.648000000002
13277,14814,36.26
11775,11986,38.76
14107,10140,7033984.344000001
14100,11057,5792682.485800004
10800,10721,55929.168
12478,11193,1514659.7245999994
11057,15919,12601.311199999998
14893,15370,18087.940499999997
13930,14633,540190.6194000001
10397,11267,6660099.860100005
15376,10140,835339.0842000009
12323,12953,63676.227500000015
13546,14747,16567.601999999995
11996,11278,15604.515000000003
15304,11252,37.8573
14576,10397,2452415.9607000006
14570,14057,1075157.3686999993
11540,11921,225.95499999999998
14893,12173,1253582.4084
14814,14960,40.5246
14869,11057,656840.608499999
13367,13871,44.441399999999994
11298,15376,3928786.3832
10397,14908,3751699.2324
10781,12448,11656.858100000007
11433,12320,1695.6359999999997
14570,14679,856197.5117999997
13830,14908,101287.22940000001
10868,10423,80.98
11278,13541,96.1968
10868,12191,72.43
14869,13204,2710025.6924000024
13232,13851,250020.96439999994
14689,14771,2011241.3505999998
14747,14113,39.37
11193,11612,143650.73559999993
11298,14262,1137568.2526000012
10685,10397,1479128.553999999
10397,11977,121035.94409999989
12223,11193,104026.0242
12982,13796,215382.4044
11540,12266,2436996.413100001
10693,11042,1380537.6886000005
14524,10868,39.59
14307,10154,42.685
10874,11292,516026.8559999996
12892,15919,59475.9342
15919,14814,83.7726
11775,13029,81.60560000000001
10721,11433,7386700.367499999
10423,12451,27518.863499999992
10299,12266,402269.83109999984
14986,11057,660220.3272000006
10146,10397,771757.5907999998
13198,12339,949890.4995000002
11193,10785,95114.2786
13127,12892,80.55
10423,12264,405435.10610000015
10693,14193,355772.34780000016
13296,12478,2921.149999999999
11953,11057,36284.505
14683,11109,1063.287
14783,10397,746322.0774999993
10529,11066,13607.735000000006
14747,13871,82489.44740000002
12992,13851,43.1358
13930,11146,381166.4181000001
10874,11193,276280.6403999998
13796,13198,616899.1186000002
10599,12451,300589.62780000025
11057,11259,112975.63050000003
10721,14107,2982816.6100999992
11471,11076,638.1450000000002
13342,11066,89054.16499999998
11057,12264,1668206.4736999988
13198,15376,20818.7865
13204,13487,5963019.3222999945
13871,14107,2860964.230000006
13198,11193,1168796.979000001
14869,15919,48526.275000000016
11193,10423,391316.3688
13342,11109,43.12
11298,12954,873894.9132
10397,15624,3601878.2992000016
12523,14747,3328317.9392000004
11292,13485,841787.5076999991
12451,10599,284798.8927
15249,11057,36207.794400000006
10257,14696,75.99
14492,10397,13538094.861599986
11775,14696,37.805
15096,12953,124550.44259999998
10529,12953,144.26
13495,13198,243511.1370999999
12478,10792,4058274.7508999975
14321,11042,92618.04440000001
15024,12266,26636.850999999995
14307,14635,39422.12759999995
11298,11986,168716.5768000001
12278,11109,114.96
13851,15370,117686.11240000004
10721,13244,578732.2273999997
14122,13930,4169197.9506000006
12191,11996,192713.31810000006
13204,12451,75.91
11259,12266,1434875.528400001
12264,15370,48312.69309999999
15412,11292,229441.675
15412,13244,173129.70750000016
13495,11259,3250453.483299997
11259,10994,82955.05230000005
13796,14100,37227.8292
13487,14150,2383.27
14771,11002,367578.2579999999
14524,10994,81.39500000000001
14679,11697,144253.548
12264,13487,1166522.7613999995
11193,11267,267969.4824000001
10721,14635,3086857.9334000023
15376,14771,288579.9009999999
11259,10140,3462993.5979000013
12889,11637,10284.870599999998
15096,11292,1357.6685
14027,12953,6009019.5836
10155,12266,42883.49610000002
11292,14576,151.63199999999998
13204,15070,523427.6183000001
10529,14027,957412.3607000005
12264,15304,2983328.2443
12264,11298,2686218.0172000006
13422,11495,42.6513
15096,10397,1504506.795899999
14321,12953,260281.17459999994
11413,10140,37.955
10781,11193,52434.575000000026
15991,10926,790794.5081000006
14570,12478,88430.724
11618,15412,393744.2524999996
12889,10529,331558.00819999987
11447,11292,64845.66499999998
13891,11697,564.354
11066,11267,272.8252
13204,13891,2847.294
14843,11618,4051084.6913999994
11618,11042,5086661.943299998
14457,13930,271676.87460000004
11433,13871,294259.2796999997
11042,14843,156672.22290000005
11193,10434,127518.58719999994
11259,14831,149569.31780000002
13303,14492,349166.0600000001
10397,13495,12239500.5608
15919,10397,1447452.9152999988
13495,15356,4332.4835
11109,13342,79.86
15070,13204,523241.451
11433,12953,8687854.800600003
13487,11193,1191970.1794000007
13487,11066,1426502.3161999998
14524,11433,712116.4555999998
13891,14831,2804837.5879000034
12889,11259,459802.12549999997
10140,11292,4492177.690000004
12391,11042,73110.0191
10397,14683,6419974.023499998
13891,14057,669724.9531999992
11298,13367,115096.08470000002
10397,11884,1027.6708
10397,11481,2243605.083300003
10599,12889,398959.8005999998
13232,10792,1238986.9948999982
12478,14057,1622320.9265999985
14492,13487,1475254.2809000004
10529,11057,2820494.3822000027
13495,15304,1598925.5455000002
14457,11233,41.862
14908,10561,24.471
13851,14113,36.37
12264,15096,247471.32220000014
14689,14893,3974.736000000001
14492,12889,527285.5084
10299,10926,823313.6055000002
14893,10713,101225.40460000002
13264,14057,278697.45900000003
13487,10529,1827082.4697000012
14771,13476,1421569.2921000007
14771,10529,143150.3927
13487,14570,607805.4050000001
10821,13232,2938469.7595999977
13495,13232,751986.9337000004
12264,12441,3887.8056000000006
10693,12278,78.91
12945,11109,39.585
10299,12758,33286.287
14487,10930,47.565
10868,12266,329287.52910000004
14307,14100,2568411.2037999993
13204,15370,10948.2305
16440,12266,682183.4476000004
14869,11986,80.91999999999999
11638,14262,3548.8510000000006
11540,14113,136.2
14747,11042,364696.6812000001
13796,10821,98422.99239999997
13931,13487,26146.8285
10136,11049,45.69
13930,14685,634364.6401999996
13485,14771,940.8242
14869,10821,1488295.1775000002
11267,12889,9967.154399999998
12892,13988,270891.5040000001
12266,13061,722376.2689
15919,11292,320914.7031000001
10693,10397,8036825.822999987
10397,12391,172975.91360000003
10666,14747,124619.31069999994
13377,10599,258555.6255
12889,11603,25614.930000000008
10299,14100,29742.559999999998
13344,11721,4518.445000000001
12264,10821,42.445
11618,13485,272377.8352
10693,13232,3238154.5062
14679,13198,650521.0922999997
14107,14730,411073.81840000016
14869,10627,22625.280000000002
15356,13204,133186.53220000007
13891,11540,29561.90009999999
14831,10397,1976759.3378999992
12223,11057,10710.026200000002
11433,11066,1774106.123199999
11193,10581,144986.62039999999
13204,11481,199491.87209999998
14492,13851,42.2331
11066,12278,41.095
10431,11433,29274.44700000001
12451,12339,162201.4195000001
10849,10620,20572.576199999996
12264,14711,464.1508
13342,15304,745115.1968999994
14107,11540,4206828.542399999
13232,13871,2518884.2863000026
11292,10693,2722923.724200001
11618,13232,2523837.5422999985
13796,12892,10192584.608500011
11288,13930,4900.369999999999
11027,11193,65.28
13930,14113,37.805
11630,13487,552825.1277999996
11278,11423,17023.158
11278,11697,2863974.1570000015
11042,15304,1487567.1198000002
10329,10397,101919.43999999987
12478,10154,202419.1559999999
12173,13487,454289.8798999999
11292,10666,21908.164399999998
12889,13476,11810.0375
13204,14683,816382.638
11193,13485,151125.1852
13244,13367,8070.680000000002
11041,14107,30417.866500000015
13931,13367,42.475
10713,13891,40973.3235
11042,11823,120.63999999999999
14696,10721,102.53750000000001
10397,10185,721146.4249999995
14747,12523,3452187.3069000016
10423,13232,925560.2143999994
13891,11638,27630.345799999996
14570,11884,10633.255200000003
15249,13204,32950.630399999995
12323,13795,41.255
11066,15016,893742.7087999997
11057,13303,3836115.5156000056
10397,12191,7027748.349099997
10868,15304,24138.61
14027,15304,1322917.0248999994
10627,11921,188.57
13256,12892,7286.1161999999995
10713,15389,72.41
14698,13988,22.134
12191,11057,199943.28040000002
10581,10785,37.955
12954,13930,432905.7739000002
13851,10397,3044964.6926999954
15008,13930,21711.639999999996
10721,14321,61678.741399999984
13232,10800,22869.907200000016
14100,12244,3615.5400000000004
14489,12280,156.97500000000002
11618,11995,1346211.894000001
12892,12266,10228191.941399999
13198,13796,585729.6706000005
13232,11996,306030.4787000002
10693,13342,146154.1566
13198,10140,772565.2494000004
12191,14831,21139.549199999987
11423,11618,116308.43800000004
15016,11193,352054.5068999998
11292,11111,31468.384999999995
10423,12896,866524.0212999998
12892,12478,22375282.09349995
11996,11042,210512.05710000006
13204,14492,1983092.3221000014
14122,12953,1504285.582500002
15096,12884,41.97
10721,14685,217239.45500000007
12278,10397,2553660.405700001
13487,13076,671945.4244999997
11612,15016,80.87
13204,11292,5497611.961300001
11298,14679,5626653.90079999
13232,11298,258673.07079999984
11292,14747,11763893.155799998
11298,14307,38301.14899999999
10599,12264,24657.79
14321,13930,689736.6767000003
13495,12953,1183027.368199999
13851,11193,249557.64049999992
11721,11433,1165323.9938000008
10599,13422,16000.448499999986
12892,10372,219503.11000000007
10599,14107,211881.988
13476,14869,63089.185000000005
12278,13342,42.99
12264,11146,66147.5022
10994,12478,905736.5987999999
13487,10821,3066826.9836999997
13198,14679,775786.4208999997
10693,10599,570190.9292000002
10779,14869,588989.0320000004
12191,11066,21148.104599999988
14893,11193,136.6816
14492,14027,160.146
12217,15376,37.955
15380,13487,167686.26870000002
14107,12339,2913974.9996000053
13204,11973,4520.364999999998
12478,14321,1174257.184000001
14122,14908,254324.89210000017
10713,11003,162.935
12451,15356,1965.384
13577,10994,78.74
10409,14120,6165.57
14100,12323,2411.1183999999994
11109,10423,112.11500000000001
14100,10135,166.76
14711,11003,41.75
12478,14893,543796.254
13796,12266,892404.0997999997
11267,10821,1136742.2432999995
12451,12953,442872.1369999998
13930,10372,195024.105
10739,11337,42.885
13930,12889,9443648.637700008
13244,14057,29908.332000000002
11278,11259,413375.6202
11278,12451,650416.9808000003
10581,11057,2475.055
14100,14893,143392.11250000008
11193,11823,319534.9448999999
14908,13796,6330309.293799994
10785,10721,37041.043600000005
10754,14709,110823.43629999999
14843,10721,1734427.1301999998
13296,12264,213048.25170000002
14633,13930,538705.1390999998
12266,13485,1149.6171000000002
12323,14100,2287.4849999999997
12012,13930,1813.3400000000001
14696,11618,79945.93230000003
11298,13930,12285358.040799983
11648,13930,52257.4571
12945,11433,239554.79109999983
13244,11193,450267.4248000004
12173,12264,443757.37260000006
12992,11921,37.805
14489,13264,106.393
15070,10397,685632.4295
15016,10299,35080.74559999999
10666,15389,36.15
14098,10721,532479.0153000001
11587,12335,5362.129999999999
15249,10208,73.98
14570,12266,679985.0674999997
14100,14057,289794.1477000001
11057,14027,3556150.885000007
10821,10994,861195.7326999992
13830,12889,102934.53600000001
12280,11233,42.445
13232,14107,2165650.3187000006
10397,12954,84047.544
12264,13244,7328.284200000001
14252,11122,78.49000000000001
12892,14869,9888735.903399995
13487,12173,454790.78629999975
10849,14512,36.89
13487,10397,11860896.213900024
14107,10561,595638.7119999997
12280,11921,36.15
11066,12478,221261.31399999995
14082,13930,152.47799999999998
14683,13232,785488.2627000001
12339,14122,292651.02980000013
10299,11884,926.3589999999999
10994,13577,115.4088
13198,14108,79.98519999999999
14122,13204,3218991.750299999
10397,14321,1577078.1581999988
14107,13204,1671303.0195999993
12339,13244,979000.0678999989
11146,11278,299.115
13871,11921,187.54
14730,14814,36.26
12992,11995,37.115
10529,12264,1683251.1781000006
14747,13891,2391459.2770000007
13487,12156,50963.69
14122,12197,5201.411499999999
10397,11193,7337211.511000006
11109,14107,674945.6938000002
11618,14262,14607.021100000004
14027,13487,6964.127999999999
11278,12992,35.225
10643,13232,94264.18619999995
12339,10423,4849.854899999999
15096,14122,176914.02059999996
11298,14098,37.205
10158,10821,43.12
11433,13930,10610636.199400004
11618,14107,6803851.462599987
11057,15027,44277.541900000026
10299,15016,35381.705599999994
12094,14771,1023.9700000000001
14843,12266,1049683.6696
10140,15376,812246.8001999995
13204,11624,147563.68459999995
14730,13930,1047541.9362000002
14635,10821,1746025.4483999992
11433,15304,4737654.119600001
11259,10721,66921.57300000003
11995,13495,15601.753800000006
14100,14193,1519.0439999999999
11921,10918,24.216
14262,11921,339.0849999999999
12889,10800,5531883.126699996
11618,10721,8274356.329300019
12264,14747,3396861.5787000027
13198,13487,4231533.584199998
14107,12441,6595.115
14831,11921,37.805
11292,11146,37.955
14107,14570,4508273.645899999
10529,14100,1347931.194500001
12953,10868,238271.69369999997
11292,11267,513286.8656999993
13422,10781,348996.72250000003
10469,11637,40.67
11042,13930,6177011.545599997
11252,11618,322947.76479999995
13871,12953,51724.195
12191,11433,270825.90300000005
11433,12892,6039249.265700004
14908,13232,193108.72140000004
11066,14122,23637.354
11423,12953,37994.52970000001
13931,11292,74106.51869999999
11193,12892,3879652.013299999
13184,13487,292599.8463000002
13244,12278,82948.61750000002
11292,11898,32192.465000000004
13241,12266,3998.005
12191,13158,1346136.4455000006
14831,11259,140908.31920000003
14771,11697,688902.1017999997
11618,13931,1048057.4967999994
12891,10397,27320.039999999997
11447,12519,85647.07500000007
11042,13871,17872.752700000005
10874,14100,5954.66
12945,11775,42.685
11315,13487,74774.38
14492,14574,41.5854
10140,14679,1236039.7121000006
14635,10685,4396.7088
11097,15389,63.618
15376,10800,40.77
10279,12266,826725.3978999999
14492,13303,306212.7429999997
13342,12889,1461072.1958999997
15376,12191,2108.8494
11193,11027,65.28
15370,14831,3049.3288
13577,11057,2129480.9456000007
11433,13230,704129.3491999999
11298,12007,24791.41
13871,13198,116.26
10980,10693,38.83
14831,13127,40.415
10821,13487,3117704.2602
11423,11433,89020.07749999996
15412,13367,36.89
11298,10208,5383.9248
11977,12945,32.64
14107,10800,5397970.504400002
10423,15016,202514.4028000001
11413,14107,394115.86469999986
11278,11618,3513572.7438000026
14730,10693,56662.24329999999
14259,13204,739.872
11298,11711,72.13
15249,12266,105992.86949999996
12391,10397,168779.7696
11298,13577,7195.425299999996
12478,14576,2429015.342200001
13851,10423,21216.6501
14869,12896,83.53999999999999
10627,11122,41.1
10434,10792,40.635
10693,14783,36.34
11042,10785,211376.66560000007
12266,14783,84625.86819999997
13232,11423,214580.0437
14771,10821,1494283.442199999
14679,14869,4480010.512399999
12945,11278,71227.27919999998
11481,11292,1335.4992
11193,11577,55155.364999999976
13487,11898,1375070.387899999
10561,14689,77.55
15412,12266,791143.8807999996
13244,15412,168032.08450000023
10397,16440,463106.4155
12206,11298,42286.14819999998
13930,14574,355585.27389999985
13203,10397,315899.1345999999
14730,11259,23941.902599999987
14100,13230,5315.7113
14307,10721,162.715
10434,12264,42.865
10581,13930,8590.828899999999
14711,13930,172368.10940000002
14027,11193,999344.7812999994
13931,11278,6848.364999999998
11995,10423,148.425
14831,10561,48.015
14057,13930,6136455.268299995
11697,11066,324877.92609999975
12451,13244,345823.09650000004
14570,10397,208306.90840000007
15380,12335,39.73
12478,12264,1497204.9701999992
15016,12264,31129.729699999985
14683,14869,980003.0632999998
14321,10397,1546435.6851000004
10466,11292,10648.629299999997
11423,15389,37.805
11003,14711,41.75
14908,11618,2234856.388200001
12892,14689,1330542.8327999997
13204,10158,28959.6417
11278,13871,95508.30239999999
11618,13230,1136.7237
11146,14952,125.50999999999999
10781,10185,116.66499999999999
14960,11298,321271.9591000003
14107,12954,1544337.7749000003
13796,10423,370159.52470000053
15048,11298,34333.541
12478,13204,10059627.64009999
10397,14986,6879013.875399991
10434,12884,139.54
14100,14683,211464.4711
15016,12278,202895.23189999996
12264,14893,720577.9116000002
15376,13232,556202.4167000001
13296,13198,3886.7911
14100,13203,78.74
10994,14814,107.35499999999999
11697,10721,4556204.103099996
10423,12954,550661.7509999998
14869,14831,2318564.085699998
11292,11996,1936.3415999999997
15370,10693,109.5948
12953,10874,1165234.3448999983
15304,10397,17283153.587599996
10868,12264,485954.03549999965
13476,14679,37106.406599999995
11298,15016,2650952.477000002
11057,10721,5172597.104999997
13541,12478,63321.7592
10208,11193,76.17
14635,12266,1588120.9253999991
12266,15024,27062.539599999993
12953,13342,1351757.0715999987
11278,10781,31022.185600000008
11898,10627,39.78
15412,12264,268516.9654000001
12889,14122,1140443.4117000008
13487,13851,165006.87090000004
14150,13487,2383.2699999999995
13930,16440,511816.11859999975
14747,14262,1364640.229
12945,14814,73.98
12951,10781,40.5246
11298,11057,5111433.237700002
10397,15412,3869253.471699996
10627,13487,2183680.658899998
11433,12335,38536.72
15016,10721,1120784.3659999997
12451,11298,2561031.1042000013
13796,12982,210771.0063
14843,12953,8528.270099999998
11057,12197,36236.055
14771,12954,1469237.1454000003
11618,12264,1266589.8319999992
14730,14122,125399.51710000001
11986,15304,132302.11609999996
10140,14831,16461.79919999999
10713,11298,18994.9717
11697,10693,1225581.1567000016
14683,11042,98192.81660000003
12191,12953,745187.0078999999
11612,10397,829727.0402000009
11057,10599,369339.43030000007
11433,11013,109571.70500000002
13433,10141,43.225
10821,12191,1473604.6282999995
12915,11298,115976.45090000003
13487,14952,36.475
11292,16869,969.6249999999995
13871,12280,32.64
11292,11540,711514.7065000004
11292,15016,3812717.5725000026
10397,13871,2203951.6162999975
10135,11618,44.4516
12954,14057,1001772.7803999998
15041,15389,1360.3740000000003
10792,14576,22191.146000000008
13502,14107,18786.35000000001
14100,10792,686271.5556000003
13485,11423,41.095
13931,13232,700101.2086999987
13388,14771,33149.594999999994
11278,12264,461.46
14698,12892,895000.509400001
12889,10685,12830.252399999998
14771,13495,696468.4047000001
11298,12012,101254.55469999996
14113,14869,614546.2690000001
11193,12173,347232.525
11423,13342,191758.52000000008
11109,13487,732391.2190000005
13930,11648,52215.15210000001
16440,11298,2336380.194099998
11057,10821,6174356.334200005
10397,10577,24448.7
13264,14869,370762.94000000006
14730,14869,202.65500000000003
13422,13930,95872.1739000001
12953,12339,434244.4089999997
11697,15096,55618.579000000005
14730,13303,37442.180199999995
12953,11986,89232.63220000002
13487,12884,297464.3629999999
14869,15304,327417.6983000001
14783,13367,40.655
14771,12889,13858250.514400003
10257,13487,115772.62019999995
11193,15624,36771.134
11503,12264,12595.459399999998
14683,13871,3042.3523999999998
12448,13244,238254.7630000001
11638,11292,842906.3386999998
15356,12953,37.805
12173,11057,18905.093600000004
10599,11049,148.77280000000002
14747,12266,5573372.2155000055
15016,13244,517260.64739999967
11092,11292,53514.15500000001
11298,12982,3766.1856000000002
11618,10154,60734.200999999994
10397,14027,11104467.199899986
11111,10397,16201.035000000002
11278,10599,18141.479999999996
12892,15376,3789213.0163000007
11433,10849,29287.5922
11637,11921,229.98
13930,14893,2857108.0291000023
14869,13930,4431699.7546999995
11413,13198,41.8863
11973,10643,2028.0353999999998
14307,12264,284689.0015000002
11292,11865,310918.3282999998
14122,13230,386235.6932000001
13485,11233,86.24
12892,12173,13475558.602300009
13796,11259,155344.04900000006
11057,12217,93520.67629999995
11193,12441,10444.08
13830,12982,849398.0817999999
12278,12255,43.095
10299,13930,1364341.3656999995
12191,11292,1647933.2464999992
13232,14057,569165.7210000001
13487,15919,121781.63180000003
10257,10721,76.3
11648,11921,146.79500000000002
15412,12945,75.515
11292,15380,22084.560999999994
14893,14771,1301519.4953000008
11298,14730,1102477.4711000002
11884,14747,5334741.703600002
11433,14633,835.6400000000002
12217,12007,42.445
11977,11042,66586.50289999999
11995,12264,239832.6724
11630,10299,6319500.787799997
13796,12173,694224.9831000001
10868,14100,1111.7799999999997
14893,10140,36935.418900000004
11298,13871,1809760.5946000004
10397,11540,1293769.093200001
11278,10154,10810.742600000001
13487,16440,97375.68900000001
14321,11298,1025.3061
14193,14683,78.74
14869,12266,2671802.198100002
11042,15412,156367.10719999994
15304,14122,1931426.0705000022
14492,15304,1398903.029200001
11292,11097,203952.79469999994
13342,14730,10630.875
13930,13184,896864.8806999995
15356,14027,29243.290700000005
13851,11618,221056.61040000012
10821,14492,3041915.1367000025
12889,13264,25800.475
10135,11057,357328.52090000006
12012,11298,100475.80929999996
11278,15412,1868.1570999999997
12889,16218,6009.8823
11423,14100,188.36499999999998
12266,10185,726631.6836999997
10257,12889,329117.0271999999
13342,15376,76.07
13931,10397,6642783.802599995
11977,11193,139229.6068
13930,14877,26056.56
12191,14057,28329.4494
13796,13204,1403.2368000000004
12758,14908,67208.8788
13871,13485,78.785
12391,13303,1575.281
10529,15304,1696522.233899999
13930,14492,3381587.9959000004
11292,11648,399835.016
12478,13296,2912.0049999999987
11697,10599,1209.2248
11298,11109,2881095.744499998
11278,13198,473304.1812999999
14570,14113,117.935
14492,14843,1529.658
10620,11122,41.1
11697,12954,457656.98400000005
11193,12223,103527.37420000003
14908,12173,127431.15840000003
11298,13360,3015.3949999999995
15412,15323,42.6
11697,12451,1799739.0591000016
11193,12884,132162.35609999998
15016,12339,183542.00769999996
12819,14747,3653237.3152000005
11193,13204,3899391.225300001
14869,14814,40.785
14492,13230,155.142
11697,12953,9273208.668299997
11292,14908,7826808.563399999
11433,15016,3981037.830499998
11433,13198,2923658.3719999967
10135,11193,178182.5412
10140,13232,793722.5088999995
15370,11259,2543973.6034999974
10868,11057,173299.23749999996
15096,11298,40862.51000000001
14635,11109,7622.187799999999
13851,11292,3727221.444100001
11298,13204,4527810.402999998
14100,15304,4971186.025899993
14831,14869,2223598.7217
12173,12016,1180836.0774999994
14696,11292,15953.1482
15304,11973,231014.6814999999
13851,10140,26394.074699999997
13204,14100,8067468.667900002
13232,13931,713639.5062000002
10721,14893,48448.65599999997
12953,13198,511837.34580000024
13232,14122,2190765.5127000012
13487,14100,4153154.5682000034
13931,10693,217632.07279999985
14730,15401,44.7474
14771,11630,4042.9487999999997
13198,14113,151.525
12339,13029,42.28
12889,12954,2750742.320800003
14027,12264,88536.76030000007
13796,11298,1637328.516799999
12889,12992,459403.4171
10423,11423,79.065
12982,11298,3574.9068000000007
13204,12992,7245.775900000005
12478,14843,6428744.552599998
12478,14869,4933527.325100003
11298,13502,80163.0392
10643,11259,40991.46110000001
11775,14107,27205.84999999999
14679,13931,782.5104
12264,10140,301855.8075999998
12264,10423,457688.7592000002
13487,11697,1081217.5748000003
14747,14492,179318.28069999997
11122,11292,650529.1535000004
13931,10713,41.095
11292,11618,7566880.236099992
14893,12889,4419403.837400005
14771,13232,788214.6625999995
12478,10208,227.34
10397,15380,10732.725
11193,15919,158856.2984
14107,12191,1952334.6441
11066,14869,59084.5095
11433,10874,99449.91949999993
11259,15304,260198.57469999988
15096,10721,46323.20829999999
13577,11298,7028.193599999998
11003,12945,42.72
11292,15304,3167321.6318000006
10994,12953,335149.79990000004
13891,15370,19788.841499999995
14570,13487,492217.76629999984
13495,14679,138945.96680000002
14711,11433,123146.46500000001
13203,10146,72.43
10721,12889,3008278.2380999997
11042,11986,470297.8145999994
12264,14771,9771622.849700019
10713,13232,26810.105999999992
14520,13487,206906.52999999997
11298,13230,30778.971800000007
15356,15304,51250.15519999998
15016,11067,37.905
14747,15304,69917.80640000004
12892,14679,4678422.680799998
13264,12892,134283.59129999997
11775,14869,26769.030000000002
11278,11996,16508.574999999997
11618,11298,6924828.946400006
13930,10849,345862.1443999999
11066,13244,197398.81539999993
12892,10140,2221177.297999998
12889,13931,152232.7962
11146,14122,12762.7469
10599,13342,37.955
11042,10529,774931.0323000005
14814,10397,1651443.0762999998
11057,10693,2635171.3701000023
13367,11003,41.9577
12339,11618,1699235.563399998
11433,12945,242658.63559999986
10721,10423,632594.2535
10721,10874,619779.7682000003
11259,14679,291212.85959999985
12451,11278,720340.3371999995
14107,14588,62839.94000000001
15841,14256,762270.2015999997
14457,12519,41.2
11298,13891,2955778.167399999
12266,10423,6379529.786600002
12478,11433,1548089.4081
12953,14321,263580.73240000004
12888,11292,179016.33500000008
13244,13487,4639060.886199995
14893,10157,184348.71000000005
14307,10423,90.2331
15919,14783,37.955
13851,14683,24606.672600000005
14747,14100,1431013.3029000012
14122,14574,20368.05300000002
12191,12177,42.544200000000004
10874,13930,691377.6843999994
10423,14570,621.0
11003,13930,1671616.3724000014
11292,10849,1371083.1965000005
14679,13495,139057.8575
14100,13796,35669.6079
11233,11292,164.80180000000001
12278,14783,37.955
14685,14683,78.58
11433,14576,833496.1581000002
11042,14057,10256.4471
10333,13487,31573.145000000004
15304,12320,4498.8658
11146,10693,37.955
10693,14683,894018.8270000002
15919,12945,36.475
15412,10781,38.035
14108,11298,144234.72809999992
13830,12266,246794.71589999995
12436,13891,154.545
14986,13303,43.12
13360,11252,218.395
14262,13930,712055.9310000002
14747,11433,4412344.6154000005
11638,14893,235.522
13342,11042,913016.5522000003
13487,14057,4334553.995499998
11193,11721,89122.93419999997
14869,13029,3387.0150000000012
12339,14100,297883.68620000005
14122,11995,98271.82759999999
11298,12451,2440959.6844000015
12173,14831,1089663.6704
11292,12191,1706273.0757999981
14869,10561,85223.94999999998
13296,10721,329.79
11259,11298,40.36
13232,15412,2515.6984
12954,14831,662619.5545999998
15304,13303,436831.1741000001
12448,13204,366667.4083
11697,12094,5131.512000000001
10643,13204,20499.440199999997
14057,11057,221305.622
13851,13204,23789.464299999996
12264,12323,402.7
11298,14685,316146.32309999986
10792,13204,2171776.6387000005
11995,15304,13939.982999999997
13930,13832,11970.070000000003
12902,14288,28902.13
14986,11193,442851.57609999983
12954,12478,2686284.1531999996
13476,13891,26958.9672
15370,15016,1129218.6615999993
15370,13891,19665.7887
10397,11150,1044194.7493999986
11995,11433,610808.7104999995
10994,12451,113.815
15356,11057,53518.439999999966
11618,14027,6744568.129400003
10821,10792,2935690.3701000004
11049,11298,263092.9349000001
10423,13303,360.9645
13264,14831,70.653
14262,10800,40.45
11618,13930,14786183.1817
14771,12173,8990430.898900002
10693,14771,185671.69939999995
13930,11259,20119.505399999987
10849,11298,315.44
10713,14107,1427111.3797999984
10994,13204,10754.664799999999
13930,13851,809447.5558999999
12953,13303,3656430.7345000007
15249,11697,80988.8248
14683,15304,507180.13410000014
11481,13204,205070.49840000013
15389,14771,938.595
11066,15096,41.675
12266,13891,1822787.9154000024
10140,14771,233125.09920000008
14683,14100,204065.38919999998
11537,11433,262447.67500000016
14685,14696,38.99
12448,12177,42.544200000000004
11292,11775,1485360.188500001
11193,13342,1486596.2455000002
11433,10685,21532.00999999999
14831,14893,62249.035
14122,14986,2302.1141
14314,14869,40.36
10408,15919,36.475
10792,14635,151565.61679999996
11298,11413,136316.96229999996
12451,10781,35.735
13476,12889,11864.212600000003
12264,15497,1152.9916
11697,14122,1385053.096499999
11298,11278,5132075.9966
12889,13232,3040445.4095
10800,13204,14924.682
13930,11292,17446968.4522
11433,10821,7118285.7312999945
10257,11292,38257.419999999984
10208,11042,207.94409999999996
11278,14814,78.58
11122,11525,41.862
12173,13034,25451.237500000003
10713,13367,43.12
13495,11193,473500.99959999986
12953,14843,9054.761799999998
14831,13495,327.9528
10800,14162,42.12
14986,11433,393980.9659000005
13487,12945,34262.160099999994
12250,12478,21854.7938
